datetime,cpu,mem
Thu Oct 27 13:29:00 GMT 2022,3.2,1451846
Thu Oct 27 13:29:01 GMT 2022,4.5,1373069
Thu Oct 27 13:29:03 GMT 2022,4.5,1443294
