datetime,cpu,mem
Thu Oct 27 14:02:46 GMT 2022,34,1381440
Thu Oct 27 14:02:47 GMT 2022,4.7,1381294
Thu Oct 27 14:02:48 GMT 2022,4.7,1413287
Thu Oct 27 14:02:50 GMT 2022,4.7,1413557
Thu Oct 27 14:02:51 GMT 2022,4.7,1418053
Thu Oct 27 14:02:52 GMT 2022,41,1430923
