datetime,cpu,mem
Thu Oct 27 12:46:09 GMT 2022,4,1386394
Thu Oct 27 12:46:11 GMT 2022,5.3,1384752
Thu Oct 27 12:46:12 GMT 2022,5.3,1431835
Thu Oct 27 12:46:13 GMT 2022,5.3,1431975
Thu Oct 27 12:46:15 GMT 2022,5.3,1438093
Thu Oct 27 12:46:16 GMT 2022,41,1438398
