datetime,cpu,mem
Thu Oct 27 13:54:35 GMT 2022,26,1398610
Thu Oct 27 13:54:37 GMT 2022,4.1,1396005
Thu Oct 27 13:54:38 GMT 2022,4.1,1426536
Thu Oct 27 13:54:39 GMT 2022,4.1,1426462
Thu Oct 27 13:54:40 GMT 2022,4.1,1430103
Thu Oct 27 13:54:42 GMT 2022,4.1,1446467
