datetime,cpu,mem
Thu Oct 27 12:42:09 GMT 2022,49,1457499
Thu Oct 27 12:42:11 GMT 2022,6.5,1367662
Thu Oct 27 12:42:12 GMT 2022,6.5,1483603
Thu Oct 27 12:42:14 GMT 2022,6.5,1442394
Thu Oct 27 12:42:15 GMT 2022,6.5,1444445
Thu Oct 27 12:42:16 GMT 2022,53,1443297
Thu Oct 27 12:42:17 GMT 2022,53,1435160
Thu Oct 27 12:42:18 GMT 2022,53,1436336
