datetime,cpu,mem
Thu Oct 27 12:51:25 GMT 2022,4.9,1489976
Thu Oct 27 12:51:26 GMT 2022,4.5,1402331
Thu Oct 27 12:51:28 GMT 2022,4.5,1478687
Thu Oct 27 12:51:29 GMT 2022,4.5,1436395
Thu Oct 27 12:51:30 GMT 2022,4.5,1438477
Thu Oct 27 12:51:32 GMT 2022,49,1429170
Thu Oct 27 12:51:33 GMT 2022,49,1442511
