datetime,cpu,mem
Thu Oct 27 14:16:09 GMT 2022,0.3,1452978
Thu Oct 27 14:16:10 GMT 2022,4.5,1389542
Thu Oct 27 14:16:11 GMT 2022,4.5,1489236
Thu Oct 27 14:16:13 GMT 2022,4.5,1468400
Thu Oct 27 14:16:14 GMT 2022,4.5,1470420
Thu Oct 27 14:16:15 GMT 2022,48,1460426
Thu Oct 27 14:16:17 GMT 2022,48,1459947
Thu Oct 27 14:16:18 GMT 2022,48,1460669
