datetime,cpu,mem
Thu Oct 27 13:18:40 GMT 2022,-2.1,1436282
Thu Oct 27 13:18:42 GMT 2022,4.4,1438059
Thu Oct 27 13:18:43 GMT 2022,4.4,1465921
Thu Oct 27 13:18:44 GMT 2022,4.4,1439369
Thu Oct 27 13:18:46 GMT 2022,4.4,1439425
Thu Oct 27 13:18:47 GMT 2022,4.4,1440818
Thu Oct 27 13:18:48 GMT 2022,47,1431257
Thu Oct 27 13:18:49 GMT 2022,47,1431597
