datetime,cpu,mem
Thu Oct 27 14:04:06 GMT 2022,0.7,1427802
Thu Oct 27 14:04:07 GMT 2022,19,1358258
Thu Oct 27 14:04:09 GMT 2022,19,1430668
Thu Oct 27 14:04:10 GMT 2022,19,1435710
Thu Oct 27 14:04:11 GMT 2022,19,1437622
