datetime,cpu,mem
Thu Oct 27 13:40:56 GMT 2022,5.1,1418784
Thu Oct 27 13:40:57 GMT 2022,4.1,1424297
Thu Oct 27 13:40:59 GMT 2022,4.1,1427312
Thu Oct 27 13:41:00 GMT 2022,4.1,1427316
Thu Oct 27 13:41:01 GMT 2022,4.1,1427492
Thu Oct 27 13:41:02 GMT 2022,4.1,1458154
