datetime,cpu,mem
Thu Oct 27 14:18:47 GMT 2022,5.9,1460622
Thu Oct 27 14:18:48 GMT 2022,4.3,1390721
Thu Oct 27 14:18:49 GMT 2022,4.3,1488590
